 >PIPOBJ: point-in-polyhedron: NBX, NBY, NBZ=  88 100  90
  89667 = NAT
   1.0000   0.0000   0.0000 = A_1 vector
   0.0000   1.0000   0.0000 = A_2 vector
 1.000000 1.000000 1.000000 = lattice spacings (d_x,d_y,d_z)/d
0	0	0	0
     JA  IX  IY  IZ ICOMP(x,y,z)
310	29	2	-15	2	2	2
311	-19	-44	3	2	2	2
312	-15	21	-32	2	2	2
313	-32	38	23	2	2	2
314	31	-4	-15	2	2	2
315	32	4	4	2	2	2
316	-20	35	39	2	2	2
317	29	6	0	2	2	2
318	-15	37	-37	2	2	2
319	-25	34	40	2	2	2
320	-23	20	-30	2	2	2
321	-25	-43	-12	2	2	2
322	-31	-45	11	2	2	2
323	-8	34	-38	2	2	2
324	-9	31	-33	2	2	2
325	-34	38	16	2	2	2
326	8	7	1	2	2	2
327	-17	35	-36	2	2	2
328	-24	41	21	2	2	2
329	36	-5	-12	2	2	2
330	38	0	-14	2	2	2
331	-21	34	-42	2	2	2
332	27	-7	-7	2	2	2
333	-27	31	-20	2	2	2
334	17	0	-4	2	2	2
335	35	12	10	2	2	2
336	35	-1	14	2	2	2
337	-32	24	26	2	2	2
338	-22	-37	8	2	2	2
339	-11	40	30	2	2	2
340	-36	-45	-1	2	2	2
341	29	-1	-8	2	2	2
342	-28	35	-36	2	2	2
343	24	5	11	2	2	2
344	-33	-34	-3	2	2	2
345	26	0	9	2	2	2
346	-11	33	-38	2	2	2
347	-18	42	-36	2	2	2
348	-26	-27	-10	2	2	2
349	15	2	3	2	2	2
350	-30	-28	3	2	2	2
351	-19	21	-33	2	2	2
352	-11	29	-34	2	2	2
353	-26	-29	-2	2	2	2
354	-7	37	-25	2	2	2
355	-18	43	-38	2	2	2
356	20	0	3	2	2	2
357	-9	26	-30	2	2	2
358	-26	-32	-1	2	2	2
359	-25	33	-22	2	2	2
360	-38	33	28	2	2	2
361	-36	-36	-6	2	2	2
362	-21	39	-29	2	2	2
363	-21	-38	17	2	2	2
364	-43	-37	3	2	2	2
365	-37	-27	8	2	2	2
366	-18	36	40	2	2	2
367	27	-3	-13	2	2	2
368	-25	43	32	2	2	2
369	-21	32	24	2	2	2
370	-24	-48	7	2	2	2
371	-35	21	25	2	2	2
372	36	7	-11	2	2	2
373	-33	38	16	2	2	2
374	-22	-17	-3	2	2	2
375	38	11	-3	2	2	2
376	-26	29	-22	2	2	2
377	-25	47	-27	2	2	2
378	-30	-39	-12	2	2	2
379	30	-3	9	2	2	2
380	-23	38	-35	2	2	2
381	36	3	-14	2	2	2
382	-29	-43	-12	2	2	2
383	36	3	-9	2	2	2
384	24	15	-5	2	2	2
385	-7	38	-31	2	2	2
386	-28	29	-18	2	2	2
387	8	2	-3	2	2	2
388	27	-7	0	2	2	2
389	-19	-25	-6	2	2	2
390	32	-6	-8	2	2	2
391	-29	-34	14	2	2	2
392	-16	31	-30	2	2	2
393	-19	-30	-3	2	2	2
394	-40	27	24	2	2	2
395	41	-3	9	2	2	2
396	-22	19	15	2	2	2
397	-18	25	-25	2	2	2
398	29	12	-5	2	2	2
399	-16	22	-26	2	2	2
400	-29	30	-36	2	2	2
401	10	5	-2	2	2	2
402	-26	-28	-7	2	2	2
403	-27	-28	-6	2	2	2
404	-19	31	-22	2	2	2
405	-41	25	30	2	2	2
406	-28	-44	2	2	2	2
407	-37	-38	11	2	2	2
408	-24	-44	10	2	2	2
409	38	8	-11	2	2	2
410	35	0	2	2	2	2
411	-30	-33	-16	2	2	2
412	-22	35	-16	2	2	2
413	35	-3	-11	2	2	2
414	22	-7	0	2	2	2
415	31	13	10	2	2	2
416	-38	23	32	2	2	2
417	-15	27	39	2	2	2
418	-23	41	37	2	2	2
419	36	-1	-12	2	2	2
420	-36	-43	-9	2	2	2
421	-21	30	26	2	2	2
422	-32	-37	13	2	2	2
423	24	2	-7	2	2	2
424	-28	25	-38	2	2	2
425	33	-3	8	2	2	2
426	-8	36	-25	2	2	2
427	-32	-42	5	2	2	2
428	-15	48	-28	2	2	2
429	-34	-29	7	2	2	2
430	26	-5	9	2	2	2
431	-25	31	30	2	2	2
432	-20	31	19	2	2	2
433	34	2	5	2	2	2
434	25	9	10	2	2	2
435	-16	25	36	2	2	2
436	30	8	5	2	2	2
437	-20	22	16	2	2	2
438	-16	23	-13	2	2	2
439	-28	24	33	2	2	2
440	-18	-37	-8	2	2	2
441	-30	-32	-10	2	2	2
442	-19	36	25	2	2	2
443	-36	38	25	2	2	2
444	-24	26	-30	2	2	2
445	34	7	-8	2	2	2
446	-16	23	26	2	2	2
447	-41	32	21	2	2	2
448	-29	35	-25	2	2	2
449	-16	24	20	2	2	2
450	8	4	0	2	2	2
451	21	-5	3	2	2	2
452	-25	26	-24	2	2	2
453	-17	24	29	2	2	2
454	-5	37	-29	2	2	2
455	-22	-21	-2	2	2	2
456	-36	31	27	2	2	2
457	-29	27	-28	2	2	2
458	38	18	7	2	2	2
459	-38	-29	-5	2	2	2
460	-37	-34	1	2	2	2
461	-19	27	-43	2	2	2
462	-34	26	41	2	2	2
463	29	6	2	2	2	2
464	39	11	-5	2	2	2
465	-14	40	-39	2	2	2
466	-20	-26	-2	2	2	2
467	-16	-26	4	2	2	2
468	-30	-33	6	2	2	2
469	-33	-28	6	2	2	2
470	-22	26	-26	2	2	2
471	24	10	-5	2	2	2
472	-5	33	-31	2	2	2
473	-20	39	23	2	2	2
474	-33	32	-22	2	2	2
475	-17	30	35	2	2	2
476	-22	48	-23	2	2	2
477	27	-7	-9	2	2	2
478	-26	30	-28	2	2	2
479	-21	-48	3	2	2	2
480	-24	23	42	2	2	2
481	-29	-47	0	2	2	2
482	-27	-37	2	2	2	2
483	-14	40	32	2	2	2
484	35	5	-8	2	2	2
485	37	-10	7	2	2	2
486	-23	30	21	2	2	2
487	-19	45	30	2	2	2
488	-42	29	33	2	2	2
489	-17	25	26	2	2	2
490	-23	-26	5	2	2	2
491	-37	-44	3	2	2	2
492	-29	-29	6	2	2	2
493	-19	41	-29	2	2	2
494	33	14	-13	2	2	2
495	-12	29	-21	2	2	2
496	29	3	-10	2	2	2
497	-29	-38	0	2	2	2
498	-15	-39	-4	2	2	2
499	34	11	-9	2	2	2
500	-22	-32	-13	2	2	2
501	-34	32	42	2	2	2
502	-16	42	-23	2	2	2
503	-27	26	33	2	2	2
504	-33	-39	11	2	2	2
505	-26	35	23	2	2	2
506	34	-3	-4	2	2	2
507	-12	-35	3	2	2	2
508	-17	35	29	2	2	2
509	-28	28	42	2	2	2
510	-32	34	-27	2	2	2
511	-32	43	16	2	2	2
512	30	-6	-2	2	2	2
513	29	-5	8	2	2	2
514	35	12	0	2	2	2
515	31	-6	12	2	2	2
516	-21	-27	6	2	2	2
517	-13	31	-36	2	2	2
518	32	-5	-10	2	2	2
519	-25	21	19	2	2	2
520	-16	48	-27	2	2	2
521	-30	29	-39	2	2	2
522	-28	27	-43	2	2	2
523	-21	43	-27	2	2	2
524	38	-7	-9	2	2	2
525	-33	-30	3	2	2	2
526	-16	-35	10	2	2	2
527	33	19	3	2	2	2
528	-19	19	12	2	2	2
529	-31	-40	11	2	2	2
530	-22	37	23	2	2	2
531	-31	-43	-12	2	2	2
532	-39	41	20	2	2	2
533	-31	-25	2	2	2	2
534	-12	35	-21	2	2	2
535	34	10	0	2	2	2
536	-23	42	33	2	2	2
537	-31	30	-37	2	2	2
538	-26	33	-27	2	2	2
539	-20	44	28	2	2	2
540	-19	-31	7	2	2	2
541	27	-3	12	2	2	2
542	-18	-18	1	2	2	2
543	-31	-45	9	2	2	2
544	-22	22	40	2	2	2
545	-27	40	-35	2	2	2
546	-15	18	13	2	2	2
547	26	-8	2	2	2	2
548	-19	29	-23	2	2	2
549	-39	-36	0	2	2	2
550	29	13	4	2	2	2
551	-37	-40	-3	2	2	2
552	32	18	4	2	2	2
553	-30	27	-27	2	2	2
554	-27	43	-17	2	2	2
555	-43	-32	-4	2	2	2
556	-15	-46	3	2	2	2
557	-29	-32	6	2	2	2
558	-26	46	19	2	2	2
559	14	5	0	2	2	2
560	-27	-35	-4	2	2	2
561	-37	-32	-2	2	2	2
562	-33	31	-37	2	2	2
563	31	14	9	2	2	2
564	-26	26	-35	2	2	2
565	35	9	-15	2	2	2
566	-14	43	-23	2	2	2
567	-33	-31	6	2	2	2
568	-18	32	-19	2	2	2
569	-32	-40	-15	2	2	2
570	-33	-45	-8	2	2	2
571	-32	-46	2	2	2	2
572	-31	35	41	2	2	2
573	34	10	17	2	2	2
574	-33	-38	1	2	2	2
575	-29	27	27	2	2	2
576	-20	-21	1	2	2	2
577	-35	31	20	2	2	2
578	-8	29	-39	2	2	2
579	-9	34	-41	2	2	2
580	-29	32	40	2	2	2
581	-13	42	35	2	2	2
582	-14	41	-23	2	2	2
583	-25	-21	3	2	2	2
584	-23	-29	9	2	2	2
585	-25	31	38	2	2	2
586	34	14	-9	2	2	2
587	-20	-21	4	2	2	2
588	-29	-30	14	2	2	2
589	-34	-39	-14	2	2	2
590	-23	-39	14	2	2	2
591	-25	35	-21	2	2	2
592	30	-4	8	2	2	2
593	4	3	1	2	2	2
594	-40	-38	-5	2	2	2
595	-38	24	24	2	2	2
596	-33	-34	8	2	2	2
597	-33	-39	-10	2	2	2
598	-13	45	-25	2	2	2
599	38	0	-5	2	2	2
600	-40	-36	3	2	2	2
601	-24	39	-24	2	2	2
602	-34	25	39	2	2	2
603	-37	40	29	2	2	2
604	-22	28	27	2	2	2
605	-22	42	-39	2	2	2
606	39	1	-1	2	2	2
607	-19	37	28	2	2	2
608	-24	23	38	2	2	2
609	-23	49	25	2	2	2
610	38	3	-14	2	2	2
611	-31	24	34	2	2	2
612	-21	-41	9	2	2	2
613	-29	43	-24	2	2	2
614	-30	31	38	2	2	2
615	-18	36	-24	2	2	2
616	-29	38	-37	2	2	2
617	-18	-30	-3	2	2	2
618	-23	-21	3	2	2	2
619	-28	-26	-8	2	2	2
620	-21	23	32	2	2	2
621	-19	-30	1	2	2	2
622	-20	-35	-12	2	2	2
623	-40	-34	-8	2	2	2
624	-27	29	-36	2	2	2
625	-28	-37	-15	2	2	2
626	-13	24	-41	2	2	2
627	24	-8	5	2	2	2
628	-17	46	27	2	2	2
629	38	4	11	2	2	2
630	-15	-31	1	2	2	2
631	-33	-26	-6	2	2	2
632	-14	27	-42	2	2	2
633	18	7	-5	2	2	2
634	-13	36	37	2	2	2
635	-26	-49	5	2	2	2
636	-38	37	32	2	2	2
637	-12	29	-42	2	2	2
638	-37	29	-33	2	2	2
639	-19	36	36	2	2	2
640	40	5	-2	2	2	2
641	-28	-25	6	2	2	2
642	26	10	15	2	2	2
643	-21	42	-35	2	2	2
644	-25	-40	-7	2	2	2
645	-26	33	26	2	2	2
646	-18	-37	6	2	2	2
647	-28	42	32	2	2	2
648	-35	-31	4	2	2	2
649	-27	37	-36	2	2	2
650	-35	-39	0	2	2	2
651	-23	30	39	2	2	2
652	-19	38	26	2	2	2
653	-12	-40	9	2	2	2
654	-29	37	33	2	2	2
655	-32	41	35	2	2	2
656	-34	37	-34	2	2	2
657	-24	-32	-5	2	2	2
658	38	2	10	2	2	2
659	-26	-39	18	2	2	2
660	-29	23	-28	2	2	2
661	33	6	15	2	2	2
662	42	12	-4	2	2	2
663	-33	37	28	2	2	2
664	32	10	4	2	2	2
665	28	7	-1	2	2	2
666	31	0	14	2	2	2
667	-28	-34	-6	2	2	2
668	-21	-33	13	2	2	2
669	-18	48	-32	2	2	2
670	32	-4	-10	2	2	2
671	-18	-31	-2	2	2	2
672	-22	32	-29	2	2	2
673	-21	25	20	2	2	2
674	40	9	-1	2	2	2
675	-27	37	-16	2	2	2
676	-20	28	17	2	2	2
677	-12	34	-36	2	2	2
678	28	10	-11	2	2	2
679	-23	36	-22	2	2	2
680	-35	-36	13	2	2	2
681	-29	40	39	2	2	2
682	-23	41	-37	2	2	2
683	41	-2	-4	2	2	2
684	12	9	0	2	2	2
685	35	13	11	2	2	2
686	-34	34	36	2	2	2
687	-23	30	-19	2	2	2
688	34	2	-16	2	2	2
689	34	-3	-15	2	2	2
690	-31	-44	13	2	2	2
691	-22	28	24	2	2	2
692	28	7	16	2	2	2
693	-14	-35	-9	2	2	2
694	-11	26	-26	2	2	2
695	-16	22	-20	2	2	2
696	-14	24	-20	2	2	2
697	-32	36	-28	2	2	2
698	-27	-48	1	2	2	2
699	-31	-36	2	2	2	2
700	-28	28	-28	2	2	2
701	-24	33	19	2	2	2
702	22	1	9	2	2	2
703	-34	33	31	2	2	2
704	-18	-49	1	2	2	2
705	-38	40	19	2	2	2
706	-31	-41	-3	2	2	2
707	-19	45	32	2	2	2
708	26	-7	-1	2	2	2
709	35	14	1	2	2	2
710	-21	21	-25	2	2	2
711	-35	38	26	2	2	2
712	-41	25	35	2	2	2
713	27	2	12	2	2	2
714	-14	37	22	2	2	2
715	-10	38	-22	2	2	2
716	-7	33	-23	2	2	2
717	21	0	6	2	2	2
718	-22	47	-24	2	2	2
719	-15	31	23	2	2	2
720	32	-6	-11	2	2	2
721	-28	-31	-2	2	2	2
722	-22	24	21	2	2	2
723	-19	24	-41	2	2	2
724	-20	20	-31	2	2	2
725	-25	35	34	2	2	2
726	-21	30	-22	2	2	2
727	-24	29	-37	2	2	2
728	-17	-22	-1	2	2	2
729	-13	-39	-9	2	2	2
730	-40	35	27	2	2	2
731	-9	38	-39	2	2	2
732	-28	20	-34	2	2	2
733	-37	29	25	2	2	2
734	-25	42	-18	2	2	2
735	-27	-41	-11	2	2	2
736	21	1	-6	2	2	2
737	-33	32	31	2	2	2
738	-33	-29	-2	2	2	2
739	17	3	4	2	2	2
740	-28	31	22	2	2	2
741	22	-7	4	2	2	2
742	-12	36	-38	2	2	2
743	34	14	-12	2	2	2
744	-36	-37	14	2	2	2
745	26	10	-8	2	2	2
746	-21	30	24	2	2	2
747	-30	25	25	2	2	2
748	37	-8	2	2	2	2
749	12	2	1	2	2	2
750	-22	-34	16	2	2	2
751	-29	27	-30	2	2	2
752	-32	22	41	2	2	2
753	25	1	11	2	2	2
754	-16	-40	-2	2	2	2
755	-16	31	32	2	2	2
756	-33	24	38	2	2	2
757	-38	-43	-3	2	2	2
758	34	-6	1	2	2	2
759	-26	29	-27	2	2	2
760	-20	-30	-10	2	2	2
761	-30	-26	-10	2	2	2
762	32	-2	15	2	2	2
763	-29	-35	7	2	2	2
764	26	3	4	2	2	2
765	-19	44	-36	2	2	2
766	-25	44	29	2	2	2
767	-25	-37	13	2	2	2
768	8	5	1	2	2	2
769	-18	-43	-5	2	2	2
770	28	5	-7	2	2	2
771	-24	42	26	2	2	2
772	-35	25	-31	2	2	2
773	-38	39	21	2	2	2
774	-17	28	22	2	2	2
775	-28	-31	-14	2	2	2
776	26	17	-8	2	2	2
777	-25	41	-26	2	2	2
778	-32	43	-24	2	2	2
779	36	19	-4	2	2	2
780	40	4	1	2	2	2
781	-26	-35	14	2	2	2
782	-23	-31	6	2	2	2
783	-38	-38	-6	2	2	2
784	-32	-39	-7	2	2	2
785	30	13	2	2	2	2
786	-36	37	25	2	2	2
787	22	13	7	2	2	2
788	25	3	-14	2	2	2
789	-21	32	-34	2	2	2
790	-25	39	-16	2	2	2
791	-32	25	-31	2	2	2
792	-17	45	-34	2	2	2
793	-7	33	-36	2	2	2
794	-15	-26	-1	2	2	2
795	-18	42	22	2	2	2
796	-20	21	24	2	2	2
797	-26	20	-37	2	2	2
798	-27	18	32	2	2	2
799	-26	31	-19	2	2	2
800	19	9	-3	2	2	2
801	33	-12	6	2	2	2
802	-21	-45	10	2	2	2
803	-27	-25	-7	2	2	2
804	36	11	-6	2	2	2
805	-31	32	16	2	2	2
806	-26	28	44	2	2	2
807	37	4	-8	2	2	2
808	22	0	-6	2	2	2
809	-24	44	-32	2	2	2
810	-22	-39	-4	2	2	2
811	-8	35	-38	2	2	2
812	-16	-37	11	2	2	2
813	20	6	2	2	2	2
814	27	-8	-9	2	2	2
815	-27	33	-18	2	2	2
816	-40	-37	4	2	2	2
817	-18	-38	-14	2	2	2
818	-10	33	-35	2	2	2
